date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:32:28	28426/28426	---MC-	200	added ('OK')	application/json	date:Mon,%2009%20Mar%202026%2017:32:25%20GMT	https://asiaglatt.com/wp-json/wp/v2/pages/40	./mirror/asiaglatt.com/asiaglatt.com/wp-json/wp/v2/pages/40.json	(from https://asiaglatt.com/party/)
17:32:29	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2009%20Mar%202026%2017:32:26%20GMT	https://asiaglatt.com/?p=40	./mirror/asiaglatt.com/asiaglatt.com/index3ba0.html	(from https://asiaglatt.com/party/)
17:32:29	160712/160712	---M--	200	added ('OK')	image/jpeg	date:Wed,%2017%20Apr%202019%2013:48:47%20GMT	https://asiaglatt.com/wp-content/uploads/2019/04/IMG_3009.jpg	./mirror/asiaglatt.com/asiaglatt.com/wp-content/uploads/2019/04/IMG_3009.jpg	(from https://asiaglatt.com/party/)
17:32:32	182135/182135	---M--	200	added ('OK')	image/jpeg	date:Wed,%2017%20Apr%202019%2013:48:46%20GMT	https://asiaglatt.com/wp-content/uploads/2019/04/IMG_1733-1024x767.jpg	./mirror/asiaglatt.com/asiaglatt.com/wp-content/uploads/2019/04/IMG_1733-1024x767.jpg	(from https://asiaglatt.com/party/)
17:32:32	844030/844030	---M--	200	added ('OK')	image/jpeg	date:Wed,%2017%20Apr%202019%2013:48:44%20GMT	https://asiaglatt.com/wp-content/uploads/2019/04/IMG_1733.jpg	./mirror/asiaglatt.com/asiaglatt.com/wp-content/uploads/2019/04/IMG_1733.jpg	(from https://asiaglatt.com/party/)
17:32:35	157858/157858	---M--	200	added ('OK')	image/jpeg	date:Wed,%2017%20Apr%202019%2013:48:42%20GMT	https://asiaglatt.com/wp-content/uploads/2019/04/IMG_1624-1024x683.jpg	./mirror/asiaglatt.com/asiaglatt.com/wp-content/uploads/2019/04/IMG_1624-1024x683.jpg	(from https://asiaglatt.com/party/)
17:32:35	1071844/1071844	---M--	200	added ('OK')	image/jpeg	date:Wed,%2017%20Apr%202019%2013:48:40%20GMT	https://asiaglatt.com/wp-content/uploads/2019/04/IMG_1624.jpg	./mirror/asiaglatt.com/asiaglatt.com/wp-content/uploads/2019/04/IMG_1624.jpg	(from https://asiaglatt.com/party/)
17:32:37	517286/517286	---M--	200	added ('OK')	image/jpeg	date:Wed,%2017%20Apr%202019%2013:48:38%20GMT	https://asiaglatt.com/wp-content/uploads/2019/04/IMG_1031.jpg	./mirror/asiaglatt.com/asiaglatt.com/wp-content/uploads/2019/04/IMG_1031.jpg	(from https://asiaglatt.com/party/)
17:32:37	139424/139424	---M--	200	added ('OK')	image/jpeg	date:Wed,%2017%20Apr%202019%2013:48:39%20GMT	https://asiaglatt.com/wp-content/uploads/2019/04/IMG_1031-1024x768.jpg	./mirror/asiaglatt.com/asiaglatt.com/wp-content/uploads/2019/04/IMG_1031-1024x768.jpg	(from https://asiaglatt.com/party/)
17:32:38	475930/475930	---M--	200	added ('OK')	image/jpeg	date:Wed,%2017%20Apr%202019%2013:48:36%20GMT	https://asiaglatt.com/wp-content/uploads/2019/04/IMG_1029.jpg	./mirror/asiaglatt.com/asiaglatt.com/wp-content/uploads/2019/04/IMG_1029.jpg	(from https://asiaglatt.com/party/)
17:32:39	129435/129435	---M--	200	added ('OK')	image/jpeg	date:Wed,%2017%20Apr%202019%2013:48:37%20GMT	https://asiaglatt.com/wp-content/uploads/2019/04/IMG_1029-1024x768.jpg	./mirror/asiaglatt.com/asiaglatt.com/wp-content/uploads/2019/04/IMG_1029-1024x768.jpg	(from https://asiaglatt.com/party/)
17:32:40	195897/195897	---M--	200	added ('OK')	image/jpeg	date:Wed,%2017%20Apr%202019%2013:48:34%20GMT	https://asiaglatt.com/wp-content/uploads/2019/04/4S2A5904.jpg	./mirror/asiaglatt.com/asiaglatt.com/wp-content/uploads/2019/04/4S2A5904.jpg	(from https://asiaglatt.com/party/)
17:32:41	102470/102470	---M--	200	added ('OK')	image/jpeg	date:Wed,%2017%20Apr%202019%2013:48:35%20GMT	https://asiaglatt.com/wp-content/uploads/2019/04/4S2A5904-1024x784.jpg	./mirror/asiaglatt.com/asiaglatt.com/wp-content/uploads/2019/04/4S2A5904-1024x784.jpg	(from https://asiaglatt.com/party/)
17:32:42	338437/338437	---M--	200	added ('OK')	image/jpeg	date:Wed,%2017%20Apr%202019%2013:48:32%20GMT	https://asiaglatt.com/wp-content/uploads/2019/04/S2A9059.jpg	./mirror/asiaglatt.com/asiaglatt.com/wp-content/uploads/2019/04/S2A9059.jpg	(from https://asiaglatt.com/party/)
17:32:43	156547/156547	---M--	200	added ('OK')	image/jpeg	date:Wed,%2017%20Apr%202019%2013:48:32%20GMT	https://asiaglatt.com/wp-content/uploads/2019/04/S2A9059-572x1024.jpg	./mirror/asiaglatt.com/asiaglatt.com/wp-content/uploads/2019/04/S2A9059-572x1024.jpg	(from https://asiaglatt.com/party/)
17:32:46	137553/137553	---M--	200	added ('OK')	image/jpeg	date:Wed,%2017%20Apr%202019%2020:02:03%20GMT	https://asiaglatt.com/wp-content/uploads/2019/04/IMG_7421-1024x683.jpg	./mirror/asiaglatt.com/asiaglatt.com/wp-content/uploads/2019/04/IMG_7421-1024x683.jpg	(from https://asiaglatt.com/party/)
17:32:46	1468533/1468533	---M--	200	added ('OK')	image/jpeg	date:Wed,%2017%20Apr%202019%2020:02:00%20GMT	https://asiaglatt.com/wp-content/uploads/2019/04/IMG_7421.jpg	./mirror/asiaglatt.com/asiaglatt.com/wp-content/uploads/2019/04/IMG_7421.jpg	(from https://asiaglatt.com/party/)
17:32:47	142390/142390	---M--	200	added ('OK')	image/jpeg	date:Wed,%2017%20Apr%202019%2020:02:05%20GMT	https://asiaglatt.com/wp-content/uploads/2019/04/IMG_7432.jpg	./mirror/asiaglatt.com/asiaglatt.com/wp-content/uploads/2019/04/IMG_7432.jpg	(from https://asiaglatt.com/party/)
17:32:50	16020/16020	---M-Z	200	added ('OK')	text/css	date:Tue,%2027%20Jan%202026%2016:45:41%20GMT	http://asiaglatt.com/wp-content/cache/wpfc-minified/79cnpy9m/9tldt.css	./mirror/asiaglatt.com/asiaglatt.com/wp-content/cache/wpfc-minified/79cnpy9m/9tldt.css	(from https://asiaglatt.com/party/)
17:32:50	157767/157767	---M--	200	added ('OK')	image/jpeg	date:Wed,%2017%20Apr%202019%2020:02:06%20GMT	https://asiaglatt.com/wp-content/uploads/2019/04/IMG_7432-1024x683.jpg	./mirror/asiaglatt.com/asiaglatt.com/wp-content/uploads/2019/04/IMG_7432-1024x683.jpg	(from https://asiaglatt.com/party/)
17:32:51	45963/45963	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2011%20Sep%202025%2013:14:34%20GMT	https://asiaglatt.com/wp-content/plugins/visualcomposer/public/sources/assetsLibrary/photoswipe/dist/photoswipe.bundle.js?ver=45.15.0-40	./mirror/asiaglatt.com/asiaglatt.com/wp-content/plugins/visualcomposer/public/sources/assetsLibrary/photoswipe/dist/photoswipe.bundle0089.js	(from https://asiaglatt.com/party/)
17:32:51	3207/3207	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2011%20Sep%202025%2013:14:34%20GMT	https://asiaglatt.com/wp-content/plugins/visualcomposer/public/sources/assetsLibrary/backgroundVideoYoutube/dist/backgroundVideoYoutube.bundle.js?ver=45.15.0-40	./mirror/asiaglatt.com/asiaglatt.com/wp-content/plugins/visualcomposer/public/sources/assetsLibrary/backgroundVideoYoutube/dist/backgroundVideoYoutube.bundle0089.js	(from https://asiaglatt.com/party/)
17:32:52	8653/8653	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2020%20Feb%202026%2002:48:48%20GMT	https://asiaglatt.com/wp-content/plugins/restaurant-reservations/lib/simple-admin-pages/lib/pickadate/picker.js?ver=6.9.1	./mirror/asiaglatt.com/asiaglatt.com/wp-content/plugins/restaurant-reservations/lib/simple-admin-pages/lib/pickadate/picker4d80.js	(from https://asiaglatt.com/party/)
17:32:53	12796/12796	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2020%20Feb%202026%2002:48:48%20GMT	https://asiaglatt.com/wp-content/plugins/restaurant-reservations/lib/simple-admin-pages/lib/pickadate/picker.date.js?ver=6.9.1	./mirror/asiaglatt.com/asiaglatt.com/wp-content/plugins/restaurant-reservations/lib/simple-admin-pages/lib/pickadate/picker.date4d80.js	(from https://asiaglatt.com/party/)
17:32:54	9081/9081	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2020%20Feb%202026%2002:48:48%20GMT	https://asiaglatt.com/wp-content/plugins/restaurant-reservations/lib/simple-admin-pages/lib/pickadate/picker.time.js?ver=6.9.1	./mirror/asiaglatt.com/asiaglatt.com/wp-content/plugins/restaurant-reservations/lib/simple-admin-pages/lib/pickadate/picker.time4d80.js	(from https://asiaglatt.com/party/)
17:32:55	1887/1887	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2020%20Feb%202026%2002:48:48%20GMT	https://asiaglatt.com/wp-content/plugins/restaurant-reservations/lib/simple-admin-pages/lib/pickadate/legacy.js?ver=6.9.1	./mirror/asiaglatt.com/asiaglatt.com/wp-content/plugins/restaurant-reservations/lib/simple-admin-pages/lib/pickadate/legacy4d80.js	(from https://asiaglatt.com/party/)
17:32:56	34944/34944	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2020%20Feb%202026%2002:48:47%20GMT	https://asiaglatt.com/wp-content/plugins/restaurant-reservations/assets/js/booking-form.js?ver=6.9.1	./mirror/asiaglatt.com/asiaglatt.com/wp-content/plugins/restaurant-reservations/assets/js/booking-form4d80.js	(from https://asiaglatt.com/party/)
17:32:57	226/226	---M--	302	error ('Found')	text/html	date:Mon,%2009%20Mar%202026%2017:32:55%20GMT	https://asiaglatt.com/xmlrpc.php	./mirror/asiaglatt.com/asiaglatt.com/xmlrpc.php	(from https://asiaglatt.com/contact/)
17:32:59	2176/2176	---MC-	200	added ('OK')	application/json	date:Mon,%2009%20Mar%202026%2017:32:56%20GMT	https://asiaglatt.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fasiaglatt.com%2Fcontact%2F	./mirror/asiaglatt.com/asiaglatt.com/wp-json/oembed/1.0/embed2b61.json	(from https://asiaglatt.com/contact/)
17:33:00	2321/2321	---M-Z	200	added ('OK')	text/xml	date:Mon,%2009%20Mar%202026%2017:32:58%20GMT	https://asiaglatt.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fasiaglatt.com%2Fcontact%2F&format=xml	./mirror/asiaglatt.com/asiaglatt.com/wp-json/oembed/1.0/embed2e53	(from https://asiaglatt.com/contact/)
17:33:01	22182/22182	---M-Z	200	added ('OK')	text/css	date:Tue,%2027%20Jan%202026%2018:24:54%20GMT	http://asiaglatt.com/wp-content/cache/wpfc-minified/zk1f4hx/9um6w.css	./mirror/asiaglatt.com/asiaglatt.com/wp-content/cache/wpfc-minified/zk1f4hx/9um6w.css	(from https://asiaglatt.com/contact/)
17:33:02	0/-1	---M--	302	error ('')			https://asiaglatt.com/xmlrpc.php?rsd	./mirror/asiaglatt.com/asiaglatt.com/xmlrpc.7e0db0.delayed	(from https://asiaglatt.com/contact/)
17:33:02	15954/15954	---MC-	200	added ('OK')	application/json	date:Mon,%2009%20Mar%202026%2017:32:59%20GMT	https://asiaglatt.com/wp-json/wp/v2/pages/42	./mirror/asiaglatt.com/asiaglatt.com/wp-json/wp/v2/pages/42.json	(from https://asiaglatt.com/contact/)
17:33:03	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2009%20Mar%202026%2017:33:01%20GMT	https://asiaglatt.com/?p=42	./mirror/asiaglatt.com/asiaglatt.com/indexfbd5.html	(from https://asiaglatt.com/contact/)
17:33:03	541/541	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2022%20Jan%202021%2017:20:34%20GMT	https://asiaglatt.com/wp-content/uploads/visualcomposer-assets/elements/googleMaps/googleMaps/public/dist/googleMaps.min.js?ver=0-42	./mirror/asiaglatt.com/asiaglatt.com/wp-content/uploads/visualcomposer-assets/elements/googleMaps/googleMaps/public/dist/googleMaps.mina1de.js	(from https://asiaglatt.com/contact/)
17:33:28	233440/233440	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2027%20Jan%202026%2016:15:18%20GMT	http://asiaglatt.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.eot?5.46.0	./mirror/asiaglatt.com/asiaglatt.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons356b.eot	(from http://asiaglatt.com/wp-content/cache/wpfc-minified/eseahqic/9tkgh.css)
17:33:28	4037751/4037751	---M--	200	added ('OK')	image/jpeg	date:Wed,%2019%20Dec%202018%2018:36:34%20GMT	https://asiaglatt.com/wp-content/uploads/2018/12/Asia-Glatt-kosher-44.jpg	./mirror/asiaglatt.com/asiaglatt.com/wp-content/uploads/2018/12/Asia-Glatt-kosher-44.jpg	(from https://asiaglatt.com/contact/)
17:33:38	134684/134684	---M--	200	added ('OK')	application/font-woff2	date:Sat,%2007%20Mar%202026%2019:04:51%20GMT	http://asiaglatt.com/wp-content/plugins/happy-elementor-addons/assets/fonts/happy-icons.woff2	./mirror/asiaglatt.com/asiaglatt.com/wp-content/plugins/happy-elementor-addons/assets/fonts/happy-icons.woff2	(from http://asiaglatt.com/wp-content/cache/wpfc-minified/kdh6t0q6/9tsf4.css)
17:33:39	19496/19496	---M--	200	added ('OK')	application/font-woff2	date:Tue,%2006%20May%202025%2022:02:18%20GMT	https://asiaglatt.com/wp-content/uploads/elementor/google-fonts/fonts/oswald-tk3iwkuhhaijg752fd8ghe4.woff2	./mirror/asiaglatt.com/asiaglatt.com/wp-content/uploads/elementor/google-fonts/fonts/oswald-tk3iwkuhhaijg752fd8ghe4.woff2	(from http://asiaglatt.com/wp-content/cache/wpfc-minified/kdh6t0q6/9tsf4.css)
17:33:39	15664/15664	---M--	200	added ('OK')	application/font-woff2	date:Tue,%2006%20May%202025%2022:02:18%20GMT	https://asiaglatt.com/wp-content/uploads/elementor/google-fonts/fonts/oswald-tk3iwkuhhaijg752ht8ghe4.woff2	./mirror/asiaglatt.com/asiaglatt.com/wp-content/uploads/elementor/google-fonts/fonts/oswald-tk3iwkuhhaijg752ht8ghe4.woff2	(from http://asiaglatt.com/wp-content/cache/wpfc-minified/kdh6t0q6/9tsf4.css)
17:33:40	4048942/4048942	---M--	200	added ('OK')	image/jpeg	date:Wed,%2019%20Dec%202018%2018:53:54%20GMT	https://asiaglatt.com/wp-content/uploads/2018/12/Asia-Glatt-kosher-19.jpg	./mirror/asiaglatt.com/asiaglatt.com/wp-content/uploads/2018/12/Asia-Glatt-kosher-19.jpg	(from https://asiaglatt.com/wp-content/uploads/elementor/css/post-68.css?ver=1772911953)
17:33:40	7476/7476	---M--	200	added ('OK')	application/font-woff2	date:Tue,%2006%20May%202025%2022:02:18%20GMT	https://asiaglatt.com/wp-content/uploads/elementor/google-fonts/fonts/oswald-tk3iwkuhhaijg752fj8ghe4.woff2	./mirror/asiaglatt.com/asiaglatt.com/wp-content/uploads/elementor/google-fonts/fonts/oswald-tk3iwkuhhaijg752fj8ghe4.woff2	(from http://asiaglatt.com/wp-content/cache/wpfc-minified/kdh6t0q6/9tsf4.css)
17:33:41	23680/23680	---M--	200	added ('OK')	application/font-woff2	date:Tue,%2006%20May%202025%2022:02:18%20GMT	https://asiaglatt.com/wp-content/uploads/elementor/google-fonts/fonts/oswald-tk3iwkuhhaijg752fz8ghe4.woff2	./mirror/asiaglatt.com/asiaglatt.com/wp-content/uploads/elementor/google-fonts/fonts/oswald-tk3iwkuhhaijg752fz8ghe4.woff2	(from http://asiaglatt.com/wp-content/cache/wpfc-minified/kdh6t0q6/9tsf4.css)
17:33:42	28512/28512	---M--	200	added ('OK')	application/font-woff2	date:Tue,%2006%20May%202025%2022:02:18%20GMT	https://asiaglatt.com/wp-content/uploads/elementor/google-fonts/fonts/oswald-tk3iwkuhhaijg752gt8g.woff2	./mirror/asiaglatt.com/asiaglatt.com/wp-content/uploads/elementor/google-fonts/fonts/oswald-tk3iwkuhhaijg752gt8g.woff2	(from http://asiaglatt.com/wp-content/cache/wpfc-minified/kdh6t0q6/9tsf4.css)
